user,item
128762,908
128762,4896
128762,1234
128762,4963
128762,4878
128762,8961
128762,73017
128762,2918
2161,2671
2161,4351
2161,97304
2161,4018
2161,85414
2161,58559
2161,106782
2161,76093
2161,2424
2161,91529
38516,608
38516,3147
38516,1089
38516,858
38516,2762
38516,4226
38516,1196
38516,1213
38516,260
38516,593
108458,86882
108458,55280
108458,4973
108458,6942
108458,46976
108458,30810
108458,539
108458,8376
108458,6936
108458,46578
27281,1961
27281,1222
27281,5989
27281,1221
27281,7361
27281,293
27281,1193
27281,2028
27281,858
27281,6870
46054,10
46054,593
46054,6539
46054,33493
46054,589
46054,1210
46054,2959
46054,1036
46054,1240
46054,296
132914,3578
132914,60074
132914,1653
132914,69844
132914,6502
132914,2762
132914,2355
132914,1136
132914,2
132914,5502
115134,2571
115134,1208
115134,541
115134,109374
115134,858
115134,1203
115134,593
115134,4878
115134,48394
115134,2959
24853,1210
24853,70286
24853,110
24853,778
24853,4011
24853,5952
24853,68157
24853,7153
24853,4993
24853,4878
52391,593
52391,1196
52391,1610
52391,6539
52391,260
52391,1270
52391,318
52391,8665
52391,54286
52391,1291
81884,58559
81884,733
81884,37729
81884,2959
81884,3527
81884,33615
81884,587
81884,3479
81884,380
81884,110
97183,4873
97183,32587
97183,296
97183,2502
97183,1884
97183,2858
97183,48774
97183,4973
97183,2959
97183,8910
77237,2396
77237,2329
77237,589
77237,6016
77237,377
77237,44555
77237,5995
77237,8368
77237,1270
77237,7153
108574,2125
108574,8360
108574,1270
108574,87232
108574,40629
108574,66934
108574,79132
108574,68954
108574,1291
108574,8368
85020,49272
85020,150
85020,1240
85020,1
85020,47
85020,6539
85020,1198
85020,8961
85020,318
85020,296
132299,68157
132299,1222
132299,6874
132299,4963
132299,2858
132299,48780
132299,64614
132299,293
132299,4011
132299,110
22220,3793
22220,318
22220,8360
22220,44191
22220,527
22220,593
22220,2858
22220,2329
22220,7438
22220,110
25055,7153
25055,54997
25055,56367
25055,3578
25055,4226
25055,49530
25055,593
25055,296
25055,356
25055,318
7648,608
7648,904
7648,1299
7648,1674
7648,6773
7648,1193
7648,1207
7648,6331
7648,33166
7648,1292
4149,1136
4149,6377
4149,293
4149,1080
4149,5989
4149,50
4149,6539
4149,7438
4149,1682
4149,318
6401,1198
6401,2762
6401,1200
6401,1259
6401,2959
6401,1617
6401,2329
6401,2858
6401,296
6401,16
52726,2291
52726,1197
52726,6620
52726,2064
52726,4226
52726,2997
52726,2174
52726,48394
52726,2987
52726,7361
81131,5872
81131,1485
81131,3578
81131,8961
81131,3948
81131,54001
81131,1291
81131,1198
81131,2115
81131,104
137166,33794
137166,2105
137166,44191
137166,1127
137166,1527
137166,3527
137166,91529
137166,1198
137166,5445
137166,48780
132073,8984
132073,4886
132073,78499
132073,8665
132073,44665
132073,1
132073,91500
132073,380
132073,45499
132073,77561
45939,858
45939,50
45939,4226
45939,4878
45939,593
45939,1193
45939,4011
45939,2692
45939,2858
45939,1732
1478,4973
1478,527
1478,364
1478,3578
1478,2762
1478,8961
1478,1197
1478,58559
1478,296
1478,4306
89025,1198
89025,1196
89025,1193
89025,1136
89025,1200
89025,111
89025,778
89025,1080
89025,593
89025,7153
38760,3911
38760,922
38760,7438
38760,55820
38760,608
38760,1089
38760,56367
38760,1213
38760,593
38760,2329
20180,82459
20180,2003
20180,78499
20180,4878
20180,2997
20180,588
20180,81591
20180,1407
20180,3683
20180,88129
36486,4973
36486,3671
36486,1197
36486,1198
36486,541
36486,5060
36486,1278
36486,6539
36486,1225
36486,1080
41870,3471
41870,5060
41870,1198
41870,2795
41870,1302
41870,1923
41870,4002
41870,1304
41870,1278
41870,4085
84481,59369
84481,2858
84481,33794
84481,59315
84481,1213
84481,49272
84481,1222
84481,3578
84481,68157
84481,293
115824,288
115824,733
115824,16
115824,62849
115824,48780
115824,163
115824,4034
115824,165
115824,3176
115824,8798
127535,356
127535,6874
127535,4239
127535,33794
127535,48780
127535,2858
127535,7361
127535,58559
127535,50
127535,1089
85609,480
85609,4993
85609,6953
85609,44191
85609,150
85609,541
85609,1527
85609,3949
85609,67255
85609,79357
3845,356
3845,4995
3845,7361
3845,58559
3845,296
3845,48394
3845,527
3845,318
3845,4993
3845,7153
89834,597
89834,3578
89834,44191
89834,59315
89834,364
89834,1
89834,4995
89834,8961
89834,5816
89834,4896
46930,1036
46930,7361
46930,5445
46930,59315
46930,4963
46930,79132
46930,44191
46930,50
46930,4011
46930,33794
123242,2599
123242,1247
123242,930
123242,1252
123242,1219
123242,910
123242,1947
123242,908
123242,1207
123242,903
110754,3175
110754,110
110754,45722
110754,1214
110754,2762
110754,364
110754,48780
110754,6378
110754,2716
110754,780
39190,2858
39190,1200
39190,3114
39190,110
39190,3578
39190,8360
39190,50
39190,2959
39190,6874
39190,260
121465,4963
121465,260
121465,3948
121465,8636
121465,1200
121465,593
121465,1580
121465,457
121465,3578
121465,480
111522,4973
111522,4878
111522,48774
111522,6016
111522,52952
111522,56367
111522,38886
111522,7361
111522,72226
111522,6711
131293,6333
131293,1080
131293,4226
131293,2571
131293,7090
131293,50
131293,8368
131293,260
131293,1136
131293,5952
133418,3869
133418,318
133418,2762
133418,1036
133418,6242
133418,47
133418,70
133418,7022
133418,2959
133418,466
104084,4754
104084,7817
104084,1997
104084,44828
104084,6539
104084,31804
104084,3476
104084,2455
104084,4553
104084,7153
4871,1193
4871,3160
4871,5989
4871,1089
4871,1625
4871,2997
4871,32
4871,3147
4871,1961
4871,1704
131837,2762
131837,1246
131837,3481
131837,608
131837,4226
131837,1193
131837,47
131837,3418
131837,2396
131837,4973
26460,30749
26460,2762
26460,750
26460,2819
26460,356
26460,1036
26460,1704
26460,1240
26460,1198
26460,3671
74427,47
74427,480
74427,318
74427,2959
74427,1968
74427,50
74427,32
74427,593
74427,457
74427,380
12151,2997
12151,4973
12151,3160
12151,1193
12151,541
12151,61240
12151,1208
12151,5618
12151,37733
12151,4878
32162,6711
32162,4306
32162,31878
32162,47
32162,5349
32162,6539
32162,2858
32162,2791
32162,1
32162,592
120215,924
120215,597
120215,2671
120215,912
120215,79132
120215,1244
120215,6711
120215,902
120215,6942
120215,4973
134671,318
134671,47
134671,32587
134671,593
134671,1246
134671,4963
134671,597
134671,7361
134671,63082
134671,1721
95282,7438
95282,54001
95282,4886
95282,3949
95282,6874
95282,48780
95282,4306
95282,6377
95282,4878
95282,68157
92178,59784
92178,2355
92178,260
92178,51662
92178,1210
92178,364
92178,54272
92178,2571
92178,8961
92178,8360
88042,4963
88042,1136
88042,2959
88042,7153
88042,4993
88042,3210
88042,2762
88042,2918
88042,318
88042,1036
84016,4022
84016,5445
84016,44191
84016,110
84016,5378
84016,3578
84016,1580
84016,2762
84016,3793
84016,364
134067,47099
134067,2324
134067,7361
134067,4973
134067,3556
134067,3897
134067,1961
134067,7147
134067,46578
134067,86882
84297,1645
84297,1222
84297,3298
84297,4262
84297,32
84297,1120
84297,3949
84297,47
84297,2231
84297,1625
86941,1210
86941,1079
86941,1250
86941,1080
86941,2571
86941,2329
86941,16
86941,260
86941,1194
86941,1358
71824,316
71824,780
71824,1221
71824,1580
71824,1136
71824,541
71824,457
71824,7153
71824,527
71824,608
85635,4306
85635,3949
85635,41566
85635,1136
85635,4226
85635,356
85635,46578
85635,2959
85635,6711
85635,53125
29235,7022
29235,91529
29235,1206
29235,4226
29235,44191
29235,2949
29235,32587
29235,6539
29235,541
29235,480
38873,3535
38873,1208
38873,1197
38873,32
38873,1259
38873,1732
38873,180
38873,6796
38873,8874
38873,6502
92934,4963
92934,480
92934,5989
92934,2012
92934,750
92934,48516
92934,74458
92934,4973
92934,1240
92934,1136
92273,110
92273,318
92273,593
92273,3578
92273,296
92273,1197
92273,1036
92273,541
92273,589
92273,2571
52164,593
52164,2762
52164,33794
52164,4027
52164,6874
52164,4226
52164,7438
52164,7153
52164,296
52164,33166
138134,37733
138134,56367
138134,30793
138134,55820
138134,45517
138134,38886
138134,41569
138134,46976
138134,34048
138134,46578
47120,1196
47120,4027
47120,110
47120,2762
47120,590
47120,16
47120,1198
47120,2313
47120,858
47120,1266
39451,628
39451,223
39451,2353
39451,7445
39451,6
39451,3147
39451,4776
39451,2763
39451,110
39451,4085
77626,714
77626,5952
77626,7153
77626,1080
77626,307
77626,3683
77626,1682
77626,1193
77626,318
77626,778
2668,5952
2668,1079
2668,3421
2668,1136
2668,1249
2668,1148
2668,2858
2668,2918
2668,2571
2668,296
24846,1210
24846,150
24846,3578
24846,953
24846,1035
24846,1196
24846,2728
24846,364
24846,912
24846,1387
110778,48780
110778,47
110778,356
110778,59315
110778,3275
110778,58559
110778,780
110778,2028
110778,260
110778,51662
12384,7438
12384,2291
12384,4886
12384,6874
12384,3578
12384,2232
12384,48780
12384,2329
12384,7254
12384,2762
65670,54272
65670,1198
65670,2700
65670,48774
65670,1784
65670,3160
65670,38061
65670,79702
65670,3147
65670,6711
126236,5445
126236,1136
126236,1291
126236,1
126236,1653
126236,541
126236,1265
126236,6016
126236,3996
126236,1527
74126,8636
74126,589
74126,8644
74126,1291
74126,5378
74126,6365
74126,2628
74126,33493
74126,733
74126,5952
117083,1200
117083,593
117083,780
117083,648
117083,165
117083,4993
117083,1214
117083,3578
117083,296
117083,32
47853,357
47853,318
47853,4963
47853,5418
47853,1380
47853,6218
47853,356
47853,6378
47853,1917
47853,339
74676,81845
74676,7147
74676,7361
74676,97921
74676,88810
74676,63082
74676,318
74676,54001
74676,55247
74676,96821
11621,4993
11621,5952
11621,1198
11621,5349
11621,2011
11621,356
11621,2571
11621,1270
11621,2028
11621,2000
41642,1961
41642,33794
41642,1242
41642,1704
41642,2194
41642,527
41642,2571
41642,7143
41642,6539
41642,2028
95600,1291
95600,1136
95600,7153
95600,4993
95600,3948
95600,46578
95600,5989
95600,4995
95600,260
95600,50
51867,4011
51867,30707
51867,318
51867,4973
51867,3147
51867,6016
51867,5989
51867,4720
51867,593
51867,2959
89166,6870
89166,1704
89166,2291
89166,50
89166,5669
89166,1193
89166,509
89166,296
89166,3418
89166,337
85469,1252
85469,947
85469,1172
85469,950
85469,1254
85469,3334
85469,1225
85469,1939
85469,951
85469,928
38159,1215
38159,4963
38159,3897
38159,8784
38159,780
38159,5418
38159,2795
38159,111
38159,1089
38159,1222
21794,30707
21794,1961
21794,431
21794,50
21794,3147
21794,4720
21794,2571
21794,4995
21794,3578
21794,2959
1732,1625
1732,68237
1732,54286
1732,59315
1732,7502
1732,1276
1732,32587
1732,49272
1732,2329
1732,33794
128983,85354
128983,1589
128983,1092
128983,3726
128983,5319
128983,80398
128983,457
128983,1214
128983,3706
128983,1129
102954,72737
102954,81564
102954,3034
102954,56152
102954,5349
102954,34405
102954,45499
102954,3996
102954,97913
102954,60069
99270,4306
99270,5066
99270,63082
99270,80463
99270,88744
99270,63992
99270,81834
99270,4886
99270,52458
99270,1721
67852,1089
67852,7438
67852,858
67852,2329
67852,6874
67852,36529
67852,51255
67852,54286
67852,49272
67852,4011
123418,1080
123418,4027
123418,527
123418,593
123418,541
123418,2115
123418,364
123418,1220
123418,2762
123418,2028
39222,44665
39222,59315
39222,4878
39222,60684
39222,60069
39222,2329
39222,253
39222,344
39222,47
39222,58559
18075,4963
18075,3578
18075,2762
18075,527
18075,2858
18075,1089
18075,1198
18075,110
18075,2329
18075,4226
27470,5349
27470,1682
27470,5952
27470,4993
27470,7318
27470,3147
27470,6377
27470,7153
27470,8533
27470,2706
44576,51662
44576,47610
44576,64614
44576,54997
44576,69122
44576,45672
44576,49272
44576,44199
44576,48322
44576,45728
92309,56174
92309,2858
92309,69122
92309,32587
92309,60069
92309,1198
92309,480
92309,110
92309,51662
92309,1089
115982,45728
115982,223
115982,180
115982,51255
115982,8622
115982,1732
115982,2683
115982,8807
115982,1517
115982,53894
32341,6953
32341,96610
32341,3160
32341,6016
32341,1214
32341,2858
32341,3949
32341,1748
32341,541
32341,4995
42362,2028
42362,6016
42362,1270
42362,356
42362,1258
42362,288
42362,541
42362,223
42362,2395
42362,1206
85598,2997
85598,32587
85598,4973
85598,4306
85598,1208
85598,1036
85598,541
85598,55820
85598,3578
85598,7153
82763,1250
82763,8228
82763,4973
82763,4226
82763,1186
82763,2959
82763,5291
82763,608
82763,1221
82763,858
86110,1625
86110,4973
86110,63082
86110,527
86110,2006
86110,54286
86110,1527
86110,8665
86110,72998
86110,4963
12479,34405
12479,4993
12479,27611
12479,72998
12479,2858
12479,296
12479,68237
12479,1921
12479,1527
12479,1653
18316,356
18316,3897
18316,145
18316,318
18316,1213
18316,3253
18316,1089
18316,431
18316,6796
18316,296
42515,350
42515,508
42515,590
42515,3753
42515,1961
42515,1393
42515,3916
42515,1610
42515,736
42515,356
43362,7147
43362,1
43362,1282
43362,2571
43362,8961
43362,356
43362,6377
43362,1136
43362,4306
43362,17
54860,6874
54860,2571
54860,6539
54860,318
54860,2762
54860,48394
54860,4308
54860,47
54860,356
54860,2959
8214,2028
8214,50
8214,3421
8214,32587
8214,4011
8214,1704
8214,46578
8214,51662
8214,88
8214,318
3697,1258
3697,1270
3697,3996
3697,4306
3697,923
3697,111
3697,5349
3697,2502
3697,1748
3697,8949
17726,1580
17726,6539
17726,2762
17726,1210
17726,2329
17726,6377
17726,589
17726,5445
17726,60069
17726,1291
77328,296
77328,5445
77328,4226
77328,150
77328,2959
77328,58559
77328,3578
77328,2762
77328,1704
77328,318
427,2194
427,4027
427,1270
427,1307
427,2571
427,3897
427,4226
427,527
427,1197
427,1198
86847,44191
86847,2683
86847,1517
86847,1196
86847,356
86847,2762
86847,480
86847,1682
86847,58559
86847,2329
32659,6881
32659,3435
32659,933
32659,1212
32659,7215
32659,913
32659,39292
32659,8228
32659,31658
32659,6350
131551,4226
131551,4011
131551,1221
131551,589
131551,356
131551,32587
131551,79132
131551,296
131551,2762
131551,260
10680,2717
10680,1275
10680,8810
10680,58025
10680,2716
10680,6294
10680,49272
10680,89745
10680,68358
10680,27311
5406,592
5406,913
5406,908
5406,48394
5406,2858
5406,2076
5406,1222
5406,858
5406,7153
5406,1198
108685,4973
108685,84374
108685,85414
108685,50872
108685,4963
108685,55247
108685,69122
108685,56367
108685,86882
108685,81845
99877,2571
99877,37729
99877,48780
99877,7361
99877,551
99877,6874
99877,56367
99877,3000
99877,46578
99877,58559
132026,10
132026,5418
132026,318
132026,5816
132026,33794
132026,2028
132026,2011
132026,2628
132026,3578
132026,7153
138426,6539
138426,1961
138426,3578
138426,593
138426,1
138426,1206
138426,50
138426,2762
138426,4226
138426,1527
136576,593
136576,2329
136576,55820
136576,57669
136576,1682
136576,59615
136576,318
136576,356
136576,51662
136576,47
53422,3793
53422,2232
53422,1214
53422,593
53422,47
53422,5952
53422,7153
53422,58559
53422,7090
53422,2571
55118,30793
55118,34162
55118,34072
55118,60069
55118,59315
55118,68954
55118,8961
55118,68358
55118,45928
55118,8464
57906,8784
57906,6711
57906,49278
57906,1704
57906,7438
57906,53972
57906,7090
57906,2959
57906,44665
57906,34405
50751,1729
50751,51662
50751,48516
50751,3535
50751,288
50751,60684
50751,50
50751,1093
50751,1884
50751,32
21064,296
21064,2762
21064,5349
21064,1
21064,1291
21064,2268
21064,5989
21064,35836
21064,441
21064,318
73944,380
73944,32
73944,2858
73944,5952
73944,356
73944,47
73944,165
73944,1270
73944,2028
73944,608
87440,260
87440,593
87440,1196
87440,33493
87440,589
87440,4571
87440,6365
87440,4718
87440,7153
87440,6333
59293,296
59293,1968
59293,1197
59293,2716
59293,2959
59293,58559
59293,1704
59293,2918
59293,480
59293,2791
26034,4886
26034,2115
26034,648
26034,3527
26034,85414
26034,44191
26034,34405
26034,91529
26034,260
26034,40815
131862,1278
131862,1215
131862,1270
131862,3471
131862,541
131862,1376
131862,2003
131862,4571
131862,3033
131862,924
38135,1214
38135,608
38135,7361
38135,296
38135,318
38135,4878
38135,4226
38135,1193
38135,2160
38135,968
67785,1204
67785,8094
67785,8491
67785,3134
67785,7216
67785,3196
67785,3334
67785,3468
67785,7013
67785,2186
122301,106487
122301,96610
122301,4262
122301,60069
122301,51662
122301,47610
122301,7254
122301,69122
122301,48780
122301,79132
121535,4999
121535,50068
121535,25773
121535,106438
121535,52042
121535,55118
121535,48738
121535,7056
121535,89904
121535,91134
8612,1270
8612,3578
8612,2858
8612,5989
8612,593
8612,6377
8612,2028
8612,2918
8612,1213
8612,47
74286,8961
74286,593
74286,253
74286,1961
74286,527
74286,4308
74286,318
74286,1246
74286,595
74286,1682
67053,2700
67053,4980
67053,2657
67053,33004
67053,4713
67053,2528
67053,3087
67053,2527
67053,47997
67053,3033
31673,47
31673,1265
31673,1
31673,7438
31673,32
31673,1036
31673,33794
31673,2791
31673,6539
31673,750
123863,231
123863,1197
123863,1090
123863,480
123863,10
123863,1214
123863,1266
123863,1610
123863,1291
123863,50
100242,1358
100242,1704
100242,608
100242,2000
100242,2791
100242,1302
100242,318
100242,593
100242,3039
100242,1961
2352,6331
2352,8784
2352,50658
2352,52973
2352,8638
2352,58559
2352,46578
2352,56788
2352,5377
2352,35836
102878,2291
102878,593
102878,2329
102878,1923
102878,2571
102878,1089
102878,1206
102878,356
102878,1968
102878,2997
117022,2329
117022,1682
117022,3481
117022,4226
117022,8376
117022,3897
117022,6874
117022,2858
117022,3949
117022,7361
22538,4973
22538,2716
22538,50
22538,5349
22538,3793
22538,4226
22538,6711
22538,318
22538,608
22538,6539
4822,45928
4822,34542
4822,45950
4822,40732
4822,300
4822,40819
4822,6380
4822,6932
4822,68358
4822,52241
113285,318
113285,61024
113285,50
113285,65
113285,48394
113285,4226
113285,2997
113285,4011
113285,1089
113285,2858
70509,25850
70509,8999
70509,40819
70509,56757
70509,25870
70509,26386
70509,47629
70509,25841
70509,39292
70509,25795
649,480
649,1
649,1210
649,1270
649,50
649,2329
649,4878
649,1089
649,47
649,2959
79264,7361
79264,150
79264,1291
79264,589
79264,32
79264,4027
79264,593
79264,2858
79264,1196
79264,1265
81630,858
81630,608
81630,1246
81630,1
81630,7323
81630,2028
81630,5225
81630,5135
81630,2959
81630,30749
33065,72641
33065,2739
33065,2313
33065,1213
33065,1225
33065,33166
33065,1387
33065,3499
33065,1097
33065,150
55521,44191
55521,344
55521,2997
55521,318
55521,593
55521,1206
55521,1136
55521,7361
55521,3578
55521,648
57390,1376
57390,2916
57390,5349
57390,7810
57390,2571
57390,33493
57390,1200
57390,1210
57390,1127
57390,6333
76958,5618
76958,26528
76958,914
76958,838
76958,68954
76958,1198
76958,2565
76958,31658
76958,28
76958,2141
10387,5445
10387,539
10387,1220
10387,858
10387,6
10387,31658
10387,2987
10387,3114
10387,1961
10387,2194
133012,858
133012,1136
133012,1270
133012,1197
133012,1272
133012,2571
133012,6539
133012,58559
133012,1704
133012,1231
122117,5952
122117,47
122117,4993
122117,97304
122117,2329
122117,356
122117,296
122117,7153
122117,99114
122117,2959
49479,7438
49479,44195
49479,180
49479,4011
49479,1089
49479,1748
49479,45728
49479,1884
49479,7361
49479,4226
13805,48516
13805,4327
13805,1262
13805,33794
13805,5995
13805,3468
13805,8949
13805,1945
13805,1272
13805,6380
12566,6947
12566,8665
12566,7318
12566,3409
12566,8865
12566,1527
12566,7347
12566,5418
12566,7373
12566,5574
89618,4027
89618,356
89618,1271
89618,1193
89618,6791
89618,8949
89618,53123
89618,34072
89618,527
89618,357
97390,58559
97390,2959
97390,50
97390,480
97390,4306
97390,780
97390,2762
97390,1270
97390,110
97390,150
57866,6942
57866,96821
57866,4973
57866,48780
57866,68954
57866,89864
57866,4995
57866,110
57866,1704
57866,58559
83676,1653
83676,48516
83676,3996
83676,2502
83676,1
83676,1527
83676,588
83676,1580
83676,110
83676,1704
22202,5291
22202,608
22202,4914
22202,1251
22202,4973
22202,8327
22202,2959
22202,1208
22202,1217
22202,858
95683,527
95683,50
95683,1704
95683,593
95683,8360
95683,150
95683,4226
95683,47
95683,3996
95683,733
93239,2571
93239,1213
93239,32587
93239,1222
93239,593
93239,32
93239,3535
93239,55282
93239,6502
93239,2858
101371,47
101371,68954
101371,58559
101371,260
101371,82459
101371,527
101371,608
101371,858
101371,76093
101371,750
130745,1206
130745,3949
130745,1270
130745,296
130745,1682
130745,1921
130745,5902
130745,593
130745,53318
130745,59387
112852,1291
112852,8950
112852,50
112852,79132
112852,1682
112852,1193
112852,750
112852,1206
112852,296
112852,6502
130923,541
130923,858
130923,1193
130923,1198
130923,1240
130923,110
130923,2762
130923,593
130923,318
130923,356
8996,1682
8996,2712
8996,1089
8996,1258
8996,4995
8996,8950
8996,2571
8996,527
8996,48394
8996,4848
23599,8781
23599,34319
23599,79132
23599,93840
23599,30707
23599,33493
23599,37733
23599,97938
23599,34162
23599,40819
29455,5225
29455,2504
29455,46976
29455,56367
29455,3911
29455,5508
29455,2997
29455,4973
29455,101
29455,2395
21177,5349
21177,4878
21177,7361
21177,79702
21177,260
21177,6539
21177,8961
21177,58559
21177,1
21177,661
3075,78039
3075,3481
3075,53123
3075,81845
3075,356
3075,1265
